PO_ID,reason,Comments
PO1775,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (205) exceeds ordered quantity (131).; ASN shipped quantity (189) does not match GRN received quantity (205).; Expected invoice amount (15418.70) does not match invoice amount (2675.09).; Earliest received date (2025-07-28) is after the PO delivery date (2025-07-21).
PO1776,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (202) exceeds ordered quantity (145).; ASN shipped quantity (264) does not match GRN received quantity (202).; Expected invoice amount (50510.75) does not match invoice amount (5466.31).; Earliest received date (2025-08-08) is after the PO delivery date (2025-07-05).
PO1777,Missing GRN,No GRN record found for this PO.
PO1778,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (137) is less than ordered quantity (150).; ASN shipped quantity (77) does not match GRN received quantity (137).; Expected invoice amount (8407.50) does not match invoice amount (5479.02).; Earliest received date (2025-08-05) is after the PO delivery date (2025-06-05).
PO1779,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (410) exceeds ordered quantity (138).; ASN shipped quantity (382) does not match GRN received quantity (410).; Expected invoice amount (24460.50) does not match invoice amount (6996.08).; Earliest received date (2025-08-01) is after the PO delivery date (2025-07-17).
PO1780,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (227) exceeds ordered quantity (55).; ASN shipped quantity (351) does not match GRN received quantity (227).; Expected invoice amount (14461.15) does not match invoice amount (4002.37).; Earliest received date (2025-08-01) is after the PO delivery date (2025-07-06).
PO1781,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (264) exceeds ordered quantity (126).; ASN shipped quantity (233) does not match GRN received quantity (264).; Expected invoice amount (62737.92) does not match invoice amount (7190.73).; Earliest received date (2025-08-11) is after the PO delivery date (2025-07-16).
PO1782,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (371) exceeds ordered quantity (178).; ASN shipped quantity (409) does not match GRN received quantity (371).; Expected invoice amount (33679.38) does not match invoice amount (5676.56).; Earliest received date (2025-08-03) is after the PO delivery date (2025-07-17).
PO1783,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (181) exceeds ordered quantity (124).; ASN shipped quantity (155) does not match GRN received quantity (181).; Expected invoice amount (42238.12) does not match invoice amount (6595.71).; Earliest received date (2025-08-08) is after the PO delivery date (2025-07-20).
PO1784,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (196) exceeds ordered quantity (64).; ASN shipped quantity (96) does not match GRN received quantity (196).; Expected invoice amount (13795.20) does not match invoice amount (2261.35).; Earliest received date (2025-08-02) is after the PO delivery date (2025-06-01).
PO1785,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (84) is less than ordered quantity (130).; ASN shipped quantity (134) does not match GRN received quantity (84).; Expected invoice amount (14172.60) does not match invoice amount (6559.42).; Earliest received date (2025-08-10) is after the PO delivery date (2025-07-24).
PO1786,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (203) exceeds ordered quantity (176).; ASN shipped quantity (184) does not match GRN received quantity (203).; Expected invoice amount (25159.20) does not match invoice amount (4023.83).; Earliest received date (2025-08-15) is after the PO delivery date (2025-08-13).
PO1787,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (212) exceeds ordered quantity (132).; ASN shipped quantity (128) does not match GRN received quantity (212).; Expected invoice amount (38544.00) does not match invoice amount (2085.17).; Earliest received date (2025-08-07) is after the PO delivery date (2025-07-24).
PO1788,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (477) exceeds ordered quantity (115).; ASN shipped quantity (403) does not match GRN received quantity (477).; Expected invoice amount (25419.60) does not match invoice amount (1578.61).; Earliest received date (2025-08-06) is after the PO delivery date (2025-06-30).
PO1789,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (325) exceeds ordered quantity (120).; ASN shipped quantity (220) does not match GRN received quantity (325).; Expected invoice amount (29288.40) does not match invoice amount (9241.32).; Earliest received date (2025-07-31) is after the PO delivery date (2025-06-29).
PO1790,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (265) exceeds ordered quantity (118).; ASN shipped quantity (306) does not match GRN received quantity (265).; Expected invoice amount (24997.12) does not match invoice amount (4182.64).; Earliest received date (2025-08-03) is after the PO delivery date (2025-06-22).
PO1791,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (201) exceeds ordered quantity (56).; ASN shipped quantity (184) does not match GRN received quantity (201).; Expected invoice amount (27939.52) does not match invoice amount (9404.76).
PO1792,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (128) is less than ordered quantity (181).; ASN shipped quantity (120) does not match GRN received quantity (128).; Expected invoice amount (62470.34) does not match invoice amount (4070.03).; Earliest received date (2025-08-08) is after the PO delivery date (2025-07-27).
PO1793,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (341) exceeds ordered quantity (190).; ASN shipped quantity (245) does not match GRN received quantity (341).; Expected invoice amount (10879.40) does not match invoice amount (4106.21).
PO1794,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (167) exceeds ordered quantity (100).; ASN shipped quantity (103) does not match GRN received quantity (167).; Expected invoice amount (35080.00) does not match invoice amount (1993.79).; Earliest received date (2025-08-02) is after the PO delivery date (2025-07-08).
PO1795,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (430) exceeds ordered quantity (185).; ASN shipped quantity (489) does not match GRN received quantity (430).; Expected invoice amount (91354.85) does not match invoice amount (8587.15).; Earliest received date (2025-08-08) is after the PO delivery date (2025-07-13).
PO1796,"Under-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (72) is less than ordered quantity (159).; ASN shipped quantity (166) does not match GRN received quantity (72).; Expected invoice amount (73008.03) does not match invoice amount (1514.83).
PO1797,Missing GRN,No GRN record found for this PO.
PO1798,Missing GRN,No GRN record found for this PO.
PO1799,"Under-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (54) is less than ordered quantity (184).; ASN shipped quantity (66) does not match GRN received quantity (54).; Expected invoice amount (59619.68) does not match invoice amount (7905.41).
PO1800,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (213) exceeds ordered quantity (118).; ASN shipped quantity (45) does not match GRN received quantity (213).; Expected invoice amount (15876.90) does not match invoice amount (7642.18).; Earliest received date (2025-08-15) is after the PO delivery date (2025-07-25).
PO1801,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (259) exceeds ordered quantity (108).; ASN shipped quantity (306) does not match GRN received quantity (259).; Expected invoice amount (10105.56) does not match invoice amount (3394.41).; Earliest received date (2025-08-06) is after the PO delivery date (2025-08-04).
PO1802,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (194) exceeds ordered quantity (169).; ASN shipped quantity (74) does not match GRN received quantity (194).; Expected invoice amount (53703.13) does not match invoice amount (5108.99).; Earliest received date (2025-08-13) is after the PO delivery date (2025-07-08).
PO1803,"Under-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (52) is less than ordered quantity (192).; ASN shipped quantity (93) does not match GRN received quantity (52).; Expected invoice amount (64740.48) does not match invoice amount (9664.02).
PO1804,"Under-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (144) is less than ordered quantity (175).; ASN shipped quantity (198) does not match GRN received quantity (144).; Expected invoice amount (83660.50) does not match invoice amount (1977.71).
PO1805,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (313) exceeds ordered quantity (97).; ASN shipped quantity (375) does not match GRN received quantity (313).; Expected invoice amount (38419.76) does not match invoice amount (7650.07).; Earliest received date (2025-08-01) is after the PO delivery date (2025-05-31).
PO1806,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (128) is less than ordered quantity (138).; ASN shipped quantity (67) does not match GRN received quantity (128).; Expected invoice amount (23219.88) does not match invoice amount (7492.94).; Earliest received date (2025-07-28) is after the PO delivery date (2025-07-14).
PO1807,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (964) exceeds ordered quantity (66).; ASN shipped quantity (689) does not match GRN received quantity (964).; Expected invoice amount (23375.88) does not match invoice amount (9246.67).; Earliest received date (2025-07-31) is after the PO delivery date (2025-07-04).
