PO_ID,reason,comments
PO1751,ASN/GRN mismatch,ASN shipped quantity (263) does not match GRN received quantity (258).
PO1751,Late delivery,Earliest received date (2025-08-03) is after the PO delivery date (2025-07-30).
PO1751,Over-delivery,Total received quantity (258) exceeds ordered quantity (112).
PO1751,Total price discrepancy,Expected invoice amount (18511.36) does not match invoice amount (1488.95).
PO1752,Missing GRN,No GRN record found for this PO.
PO1753,ASN/GRN mismatch,ASN shipped quantity (151) does not match GRN received quantity (176).
PO1753,Over-delivery,Total received quantity (176) exceeds ordered quantity (63).
PO1753,Total price discrepancy,Expected invoice amount (14153.58) does not match invoice amount (7720.52).
PO1754,Missing GRN,No GRN record found for this PO.
PO1755,ASN/GRN mismatch,ASN shipped quantity (46) does not match GRN received quantity (55).
PO1755,Late delivery,Earliest received date (2025-07-31) is after the PO delivery date (2025-07-17).
PO1755,Total price discrepancy,Expected invoice amount (24839.08) does not match invoice amount (9907.36).
PO1755,Under-delivery,Total received quantity (55) is less than ordered quantity (116).
PO1756,ASN/GRN mismatch,ASN shipped quantity (340) does not match GRN received quantity (182).
PO1756,Late delivery,Earliest received date (2025-07-29) is after the PO delivery date (2025-07-28).
PO1756,Over-delivery,Total received quantity (182) exceeds ordered quantity (174).
PO1756,Total price discrepancy,Expected invoice amount (23691.84) does not match invoice amount (1671.76).
PO1757,ASN/GRN mismatch,ASN shipped quantity (116) does not match GRN received quantity (157).
PO1757,Late delivery,Earliest received date (2025-08-10) is after the PO delivery date (2025-07-12).
PO1757,Over-delivery,Total received quantity (157) exceeds ordered quantity (70).
PO1757,Total price discrepancy,Expected invoice amount (10685.50) does not match invoice amount (9118.20).
PO1758,ASN/GRN mismatch,ASN shipped quantity (140) does not match GRN received quantity (73).
PO1758,Late delivery,Earliest received date (2025-08-12) is after the PO delivery date (2025-07-19).
PO1758,Total price discrepancy,Expected invoice amount (44289.08) does not match invoice amount (5473.21).
PO1758,Under-delivery,Total received quantity (73) is less than ordered quantity (187).
PO1759,ASN/GRN mismatch,ASN shipped quantity (434) does not match GRN received quantity (639).
PO1759,Late delivery,Earliest received date (2025-08-01) is after the PO delivery date (2025-07-03).
PO1759,Over-delivery,Total received quantity (639) exceeds ordered quantity (63).
PO1759,Total price discrepancy,Expected invoice amount (23546.25) does not match invoice amount (8780.49).
PO1760,ASN/GRN mismatch,ASN shipped quantity (148) does not match GRN received quantity (169).
PO1760,Late delivery,Earliest received date (2025-07-31) is after the PO delivery date (2025-07-22).
PO1760,Total price discrepancy,Expected invoice amount (38652.67) does not match invoice amount (5333.92).
PO1760,Under-delivery,Total received quantity (169) is less than ordered quantity (191).
PO1761,Missing GRN,No GRN record found for this PO.
PO1762,ASN/GRN mismatch,ASN shipped quantity (347) does not match GRN received quantity (311).
PO1762,Late delivery,Earliest received date (2025-08-04) is after the PO delivery date (2025-07-04).
PO1762,Over-delivery,Total received quantity (311) exceeds ordered quantity (159).
PO1762,Total price discrepancy,Expected invoice amount (66128.10) does not match invoice amount (4687.27).
PO1763,ASN/GRN mismatch,ASN shipped quantity (248) does not match GRN received quantity (241).
PO1763,Over-delivery,Total received quantity (241) exceeds ordered quantity (149).
PO1763,Total price discrepancy,Expected invoice amount (40744.05) does not match invoice amount (1200.66).
PO1764,ASN/GRN mismatch,ASN shipped quantity (337) does not match GRN received quantity (115).
PO1764,Late delivery,Earliest received date (2025-08-04) is after the PO delivery date (2025-06-25).
PO1764,Total price discrepancy,Expected invoice amount (50658.96) does not match invoice amount (1508.12).
PO1764,Under-delivery,Total received quantity (115) is less than ordered quantity (124).
PO1765,ASN/GRN mismatch,ASN shipped quantity (138) does not match GRN received quantity (69).
PO1765,Late delivery,Earliest received date (2025-08-05) is after the PO delivery date (2025-08-01).
PO1765,Over-delivery,Total received quantity (69) exceeds ordered quantity (58).
PO1765,Total price discrepancy,Expected invoice amount (22727.30) does not match invoice amount (3778.90).
PO1766,ASN/GRN mismatch,ASN shipped quantity (57) does not match GRN received quantity (53).
PO1766,Late delivery,Earliest received date (2025-07-29) is after the PO delivery date (2025-06-12).
PO1766,Total price discrepancy,Expected invoice amount (63175.05) does not match invoice amount (7934.64).
PO1766,Under-delivery,Total received quantity (53) is less than ordered quantity (145).
PO1767,ASN/GRN mismatch,ASN shipped quantity (137) does not match GRN received quantity (148).
PO1767,Late delivery,Earliest received date (2025-08-11) is after the PO delivery date (2025-08-04).
PO1767,Over-delivery,Total received quantity (148) exceeds ordered quantity (64).
PO1767,Total price discrepancy,Expected invoice amount (15557.12) does not match invoice amount (5833.05).
PO1768,ASN/GRN mismatch,ASN shipped quantity (180) does not match GRN received quantity (37).
PO1768,Late delivery,Earliest received date (2025-08-01) is after the PO delivery date (2025-07-21).
PO1768,Total price discrepancy,Expected invoice amount (54107.04) does not match invoice amount (3193.82).
PO1768,Under-delivery,Total received quantity (37) is less than ordered quantity (174).
PO1769,ASN/GRN mismatch,ASN shipped quantity (442) does not match GRN received quantity (343).
PO1769,Late delivery,Earliest received date (2025-08-05) is after the PO delivery date (2025-07-30).
PO1769,Over-delivery,Total received quantity (343) exceeds ordered quantity (57).
PO1769,Total price discrepancy,Expected invoice amount (15344.40) does not match invoice amount (1133.02).
PO1770,ASN/GRN mismatch,ASN shipped quantity (101) does not match GRN received quantity (48).
PO1770,Late delivery,Earliest received date (2025-08-12) is after the PO delivery date (2025-06-05).
PO1770,Total price discrepancy,Expected invoice amount (21166.90) does not match invoice amount (5454.33).
PO1770,Under-delivery,Total received quantity (48) is less than ordered quantity (115).
PO1771,ASN/GRN mismatch,ASN shipped quantity (472) does not match GRN received quantity (365).
PO1771,Late delivery,Earliest received date (2025-07-30) is after the PO delivery date (2025-06-17).
PO1771,Over-delivery,Total received quantity (365) exceeds ordered quantity (198).
PO1771,Total price discrepancy,Expected invoice amount (94016.34) does not match invoice amount (2804.87).
PO1772,ASN/GRN mismatch,ASN shipped quantity (369) does not match GRN received quantity (336).
PO1772,Late delivery,Earliest received date (2025-08-08) is after the PO delivery date (2025-07-21).
PO1772,Over-delivery,Total received quantity (336) exceeds ordered quantity (168).
PO1772,Total price discrepancy,Expected invoice amount (12195.12) does not match invoice amount (8475.62).
PO1773,Missing GRN,No GRN record found for this PO.
PO1774,Missing GRN,No GRN record found for this PO.
PO1775,ASN/GRN mismatch,ASN shipped quantity (189) does not match GRN received quantity (205).
PO1775,Late delivery,Earliest received date (2025-07-28) is after the PO delivery date (2025-07-21).
PO1775,Over-delivery,Total received quantity (205) exceeds ordered quantity (131).
PO1775,Total price discrepancy,Expected invoice amount (15418.70) does not match invoice amount (2675.09).
PO1776,ASN/GRN mismatch,ASN shipped quantity (264) does not match GRN received quantity (202).
PO1776,Late delivery,Earliest received date (2025-08-08) is after the PO delivery date (2025-07-05).
PO1776,Over-delivery,Total received quantity (202) exceeds ordered quantity (145).
PO1776,Total price discrepancy,Expected invoice amount (50510.75) does not match invoice amount (5466.31).
PO1777,Missing GRN,No GRN record found for this PO.
PO1778,ASN/GRN mismatch,ASN shipped quantity (77) does not match GRN received quantity (137).
PO1778,Late delivery,Earliest received date (2025-08-05) is after the PO delivery date (2025-06-05).
PO1778,Total price discrepancy,Expected invoice amount (8407.50) does not match invoice amount (5479.02).
PO1778,Under-delivery,Total received quantity (137) is less than ordered quantity (150).
PO1779,ASN/GRN mismatch,ASN shipped quantity (382) does not match GRN received quantity (410).
PO1779,Late delivery,Earliest received date (2025-08-01) is after the PO delivery date (2025-07-17).
PO1779,Over-delivery,Total received quantity (410) exceeds ordered quantity (138).
PO1779,Total price discrepancy,Expected invoice amount (24460.50) does not match invoice amount (6996.08).
PO1780,ASN/GRN mismatch,ASN shipped quantity (351) does not match GRN received quantity (227).
PO1780,Late delivery,Earliest received date (2025-08-01) is after the PO delivery date (2025-07-06).
PO1780,Over-delivery,Total received quantity (227) exceeds ordered quantity (55).
PO1780,Total price discrepancy,Expected invoice amount (14461.15) does not match invoice amount (4002.37).
PO1781,ASN/GRN mismatch,ASN shipped quantity (233) does not match GRN received quantity (264).
PO1781,Late delivery,Earliest received date (2025-08-11) is after the PO delivery date (2025-07-16).
PO1781,Over-delivery,Total received quantity (264) exceeds ordered quantity (126).
PO1781,Total price discrepancy,Expected invoice amount (62737.92) does not match invoice amount (7190.73).
PO1782,ASN/GRN mismatch,ASN shipped quantity (409) does not match GRN received quantity (371).
PO1782,Late delivery,Earliest received date (2025-08-03) is after the PO delivery date (2025-07-17).
PO1782,Over-delivery,Total received quantity (371) exceeds ordered quantity (178).
PO1782,Total price discrepancy,Expected invoice amount (33679.38) does not match invoice amount (5676.56).
PO1783,ASN/GRN mismatch,ASN shipped quantity (155) does not match GRN received quantity (181).
PO1783,Late delivery,Earliest received date (2025-08-08) is after the PO delivery date (2025-07-20).
PO1783,Over-delivery,Total received quantity (181) exceeds ordered quantity (124).
PO1783,Total price discrepancy,Expected invoice amount (42238.12) does not match invoice amount (6595.71).
PO1784,ASN/GRN mismatch,ASN shipped quantity (96) does not match GRN received quantity (196).
PO1784,Late delivery,Earliest received date (2025-08-02) is after the PO delivery date (2025-06-01).
PO1784,Over-delivery,Total received quantity (196) exceeds ordered quantity (64).
PO1784,Total price discrepancy,Expected invoice amount (13795.20) does not match invoice amount (2261.35).
PO1785,ASN/GRN mismatch,ASN shipped quantity (134) does not match GRN received quantity (84).
PO1785,Late delivery,Earliest received date (2025-08-10) is after the PO delivery date (2025-07-24).
PO1785,Total price discrepancy,Expected invoice amount (14172.60) does not match invoice amount (6559.42).
PO1785,Under-delivery,Total received quantity (84) is less than ordered quantity (130).
PO1786,ASN/GRN mismatch,ASN shipped quantity (184) does not match GRN received quantity (203).
PO1786,Late delivery,Earliest received date (2025-08-15) is after the PO delivery date (2025-08-13).
PO1786,Over-delivery,Total received quantity (203) exceeds ordered quantity (176).
PO1786,Total price discrepancy,Expected invoice amount (25159.20) does not match invoice amount (4023.83).
PO1787,ASN/GRN mismatch,ASN shipped quantity (128) does not match GRN received quantity (212).
PO1787,Late delivery,Earliest received date (2025-08-07) is after the PO delivery date (2025-07-24).
PO1787,Over-delivery,Total received quantity (212) exceeds ordered quantity (132).
PO1787,Total price discrepancy,Expected invoice amount (38544.00) does not match invoice amount (2085.17).
PO1788,ASN/GRN mismatch,ASN shipped quantity (403) does not match GRN received quantity (477).
